isDGA,num_nouns,num_verbs,num_adverbs,num_adjectives,num_others,similarity_avg,noun_ratio,verb_ratio,adverb_ratio,adjectives_ratio,others_ratio
1,1,0,0,0,1,0.0449184849858284,0.5,0.0,0.0,0.0,0.5
1,0,1,1,0,0,0.09062997251749039,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,0.03650364652276039,1.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.12605106830596924,0.0,0.5,0.0,0.5,0.0
1,2,0,0,0,0,0.0771188959479332,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0029256711713969707,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.2673630118370056,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.04397362098097801,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.09981095790863037,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.07153964787721634,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0326748751103878,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.03675146773457527,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.08922654390335083,0.0,0.0,0.5,0.5,0.0
1,1,0,0,1,0,-0.033108558505773544,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.16336193680763245,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.029269343242049217,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.02456614375114441,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.2380254566669464,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.3717069923877716,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,-0.0004763854667544365,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.041710272431373596,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.047298528254032135,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.039166782051324844,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.061252087354660034,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.15294702351093292,0.5,0.0,0.5,0.0,0.0
1,0,0,2,0,0,0.1861076056957245,0.0,0.0,1.0,0.0,0.0
1,2,0,0,0,0,0.11670766025781631,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.13585227727890015,0.0,0.5,0.0,0.0,0.5
1,0,1,0,1,0,0.039853785187006,0.0,0.5,0.0,0.5,0.0
1,2,0,0,0,0,0.0830659493803978,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.26220810413360596,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.056126389652490616,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.05628298595547676,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.24550089240074158,1.0,0.0,0.0,0.0,0.0
1,0,0,2,0,0,0.26211076974868774,0.0,0.0,1.0,0.0,0.0
1,1,0,0,0,1,0.09867250919342041,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.04720895737409592,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11067478358745575,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.05988530442118645,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0012904630275443196,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.0042876373045146465,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.04643230140209198,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.04325663670897484,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.0314931683242321,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.05404626950621605,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.1148865595459938,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.29424384236335754,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.16815392673015594,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.12523943185806274,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.04790510982275009,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.0675630271434784,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.12107040733098984,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.1223992109298706,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.04879339039325714,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.13242070376873016,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,-0.034529317170381546,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.08024677634239197,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.0028523034416139126,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,0.04826298728585243,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.13604064285755157,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0033075986430048943,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.033477213233709335,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07912608236074448,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.19612379372119904,0.5,0.5,0.0,0.0,0.0
1,0,1,0,0,1,0.10450461506843567,0.0,0.5,0.0,0.0,0.5
1,1,0,0,0,1,0.019281502813100815,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.052285607904195786,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.017130637541413307,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.1049182191491127,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06990731507539749,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.16041773557662964,0.5,0.0,0.0,0.0,0.5
1,0,1,1,0,0,0.13175620138645172,0.0,0.5,0.5,0.0,0.0
1,1,1,0,0,0,0.1010914146900177,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.04128477722406387,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.011084535159170628,0.5,0.5,0.0,0.0,0.0
1,1,1,0,0,0,0.07237157225608826,0.5,0.5,0.0,0.0,0.0
1,1,1,0,0,0,0.16079013049602509,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.0024423447903245687,1.0,0.0,0.0,0.0,0.0
1,0,0,2,0,0,0.32121023535728455,0.0,0.0,1.0,0.0,0.0
1,1,0,0,1,0,0.0,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.12312927097082138,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.05946744233369827,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08593907952308655,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.09602336585521698,0.0,0.5,0.0,0.0,0.5
1,2,0,0,0,0,0.01150649506598711,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.19443783164024353,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.09417220205068588,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.0926188975572586,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.04588840901851654,1.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.16196949779987335,0.0,0.5,0.0,0.5,0.0
1,1,0,1,0,0,0.05636073648929596,0.5,0.0,0.5,0.0,0.0
1,1,0,0,0,1,-0.02731090411543846,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,-0.039905011653900146,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.13328781723976135,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,-0.0017799967899918556,0.5,0.0,0.5,0.0,0.0
1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,2,0,0,0,0,-0.02368803322315216,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.12387960404157639,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0828760489821434,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.14018547534942627,0.5,0.0,0.5,0.0,0.0
1,1,0,1,0,0,0.024234170094132423,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.00415848009288311,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1476810872554779,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.06046895682811737,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.04575800895690918,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.03719601035118103,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.013229127041995525,0.5,0.5,0.0,0.0,0.0
1,0,1,1,0,0,0.05499514564871788,0.0,0.5,0.5,0.0,0.0
1,1,0,1,0,0,0.20199914276599884,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.09010801464319229,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07820715755224228,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.39433467388153076,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10272189974784851,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.16221408545970917,1.0,0.0,0.0,0.0,0.0
1,0,0,1,1,0,0.06265881657600403,0.0,0.0,0.5,0.5,0.0
1,1,1,0,0,0,0.07607957720756531,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.24260522425174713,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.07596343755722046,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.16634291410446167,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.040312353521585464,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1291152834892273,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.004428623244166374,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,-0.08243419229984283,0.0,0.5,0.5,0.0,0.0
1,1,0,0,1,0,0.1798419952392578,0.5,0.0,0.0,0.5,0.0
1,0,1,1,0,0,0.034145206212997437,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,0.12318161875009537,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.3459046185016632,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.07936403155326843,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0755050778388977,1.0,0.0,0.0,0.0,0.0
1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,0,0,0.23840773105621338,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.0908362939953804,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.058871060609817505,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.10879053920507431,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.15574990212917328,0.5,0.0,0.5,0.0,0.0
1,1,0,1,0,0,0.06712350249290466,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.010324028320610523,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.05524660274386406,0.5,0.5,0.0,0.0,0.0
1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.09988409280776978,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.05961386486887932,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.004542391747236252,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.21520517766475677,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.09633228182792664,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.001075082691386342,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.07348627597093582,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.12421997636556625,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.14137136936187744,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07262299954891205,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.1008177399635315,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.07236458361148834,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,-0.07015881687402725,0.0,0.5,0.5,0.0,0.0
1,2,0,0,0,0,-0.020064350217580795,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.29565057158470154,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.01323024183511734,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.26136505603790283,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10753820836544037,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.07288134843111038,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,-0.032833345234394073,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.02779553271830082,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.18710532784461975,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.20386932790279388,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,0.002924554515630007,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,-0.029771288856863976,0.5,0.0,0.0,0.5,0.0
1,0,0,1,1,0,0.0651601180434227,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.035934463143348694,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.10376773774623871,0.5,0.0,0.0,0.5,0.0
1,0,1,0,0,1,0.3854438364505768,0.0,0.5,0.0,0.0,0.5
1,0,2,0,0,0,0.04722589626908302,0.0,1.0,0.0,0.0,0.0
1,1,1,0,0,0,0.01720554754137993,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.10008947551250458,1.0,0.0,0.0,0.0,0.0
1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0
1,1,1,0,0,0,0.0583333782851696,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.10059776157140732,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.09114594012498856,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.1370461881160736,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.06487958133220673,0.5,0.0,0.0,0.5,0.0
1,0,0,2,0,0,0.37283214926719666,0.0,0.0,1.0,0.0,0.0
1,1,0,0,0,0,1.0,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.06816663593053818,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.08995432406663895,0.5,0.0,0.0,0.5,0.0
1,0,0,1,1,0,0.2201104462146759,0.0,0.0,0.5,0.5,0.0
1,0,0,1,0,1,0.04067453369498253,0.0,0.0,0.5,0.0,0.5
1,1,0,1,0,0,0.01941804215312004,0.5,0.0,0.5,0.0,0.0
1,1,0,1,0,0,0.1577862650156021,0.5,0.0,0.5,0.0,0.0
1,1,0,0,0,1,-0.04688326641917229,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.008595106191933155,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.10948468744754791,1.0,0.0,0.0,0.0,0.0
1,0,2,0,0,0,0.16260507702827454,0.0,1.0,0.0,0.0,0.0
1,2,0,0,0,0,0.06955297291278839,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08611038327217102,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.08836618065834045,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.16727972030639648,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.0012802414130419493,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.07139227539300919,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,0.17940817773342133,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.04417464882135391,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.1620795726776123,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.20247752964496613,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.06948237121105194,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,-0.0023052403703331947,0.5,0.5,0.0,0.0,0.0
1,1,0,1,0,0,-0.04249056801199913,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.04933188110589981,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.01474553532898426,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.054129570722579956,0.5,0.0,0.5,0.0,0.0
1,1,0,1,0,0,0.05962049216032028,0.5,0.0,0.5,0.0,0.0
1,1,0,0,0,1,0.2941991686820984,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.005763647612184286,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.032322175800800323,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.17571470141410828,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0957566574215889,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.10003139823675156,0.5,0.0,0.0,0.5,0.0
1,0,2,0,0,0,0.5136829614639282,0.0,1.0,0.0,0.0,0.0
1,1,0,0,0,1,0.07558199763298035,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.17859187722206116,0.5,0.0,0.0,0.5,0.0
1,0,0,1,1,0,0.14564462006092072,0.0,0.0,0.5,0.5,0.0
1,1,0,1,0,0,0.08533602952957153,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.009836096316576004,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.05478895455598831,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.22330498695373535,1.0,0.0,0.0,0.0,0.0
1,0,1,0,1,0,0.09134533256292343,0.0,0.5,0.0,0.5,0.0
1,1,0,0,1,0,0.004701246041804552,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.03455309569835663,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.0732848048210144,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.0,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.07651503384113312,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.12329692393541336,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.01585429720580578,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.01639195717871189,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.03022051975131035,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,1,0.13477808982133865,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333
1,1,0,1,0,0,0.06143353134393692,0.5,0.0,0.5,0.0,0.0
1,1,1,0,0,0,0.09185903519392014,0.5,0.5,0.0,0.0,0.0
1,1,0,0,0,1,-0.009091814048588276,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.007700423244386911,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.04504606872797012,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.06014257296919823,0.0,0.5,0.0,0.0,0.5
1,2,0,0,0,0,0.07575923204421997,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04523688554763794,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,-0.014150915667414665,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.1397109031677246,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,0,1,0,0,1,0.20174679160118103,0.0,0.5,0.0,0.0,0.5
1,1,0,0,0,1,0.0227950531989336,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.09740138798952103,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.009207946248352528,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,-0.002523500472307205,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.0882779210805893,0.5,0.5,0.0,0.0,0.0
1,1,0,0,1,0,0.09996522963047028,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.23626230657100677,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.008279343135654926,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.03947959095239639,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.15353769063949585,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.040515460073947906,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.020338205620646477,0.5,0.0,0.0,0.0,0.5
1,0,0,1,0,1,0.08339937031269073,0.0,0.0,0.5,0.0,0.5
1,2,0,0,0,0,0.016674626618623734,1.0,0.0,0.0,0.0,0.0
1,0,0,2,0,0,0.0241500586271286,0.0,0.0,1.0,0.0,0.0
1,0,0,0,1,1,0.07625112682580948,0.0,0.0,0.0,0.5,0.5
1,1,0,0,1,0,0.16000187397003174,0.5,0.0,0.0,0.5,0.0
1,0,1,0,1,0,0.0701274424791336,0.0,0.5,0.0,0.5,0.0
1,2,0,0,0,0,0.012946595437824726,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04626354202628136,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.053861506283283234,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.03678155317902565,0.0,0.5,0.5,0.0,0.0
1,1,0,0,0,1,0.023755449801683426,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.09034047275781631,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.04990744963288307,0.5,0.0,0.0,0.5,0.0
1,1,0,0,1,0,0.29555585980415344,0.5,0.0,0.0,0.5,0.0
1,1,0,1,0,0,-0.026453301310539246,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.012646128423511982,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,-0.06381314247846603,0.0,0.5,0.5,0.0,0.0
1,1,0,0,0,1,0.0,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.04390622675418854,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.001909633749164641,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.15589699149131775,0.5,0.0,0.5,0.0,0.0
1,0,0,1,1,0,0.15461698174476624,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,-0.011785643175244331,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.11250120401382446,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.1743624359369278,0.5,0.0,0.5,0.0,0.0
1,1,0,0,1,0,0.16132862865924835,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,-0.002720113378018141,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.0416906401515007,1.0,0.0,0.0,0.0,0.0
1,0,0,2,0,0,0.05052037537097931,0.0,0.0,1.0,0.0,0.0
1,2,0,0,0,0,0.0707247257232666,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.016634570434689522,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.07017496973276138,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.13515326380729675,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.09265632927417755,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.12763278186321259,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.02007932774722576,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.04926517233252525,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.005947977304458618,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.06733117997646332,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,-0.010241745039820671,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.06131269782781601,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.028076257556676865,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.16262054443359375,0.5,0.5,0.0,0.0,0.0
1,1,0,0,0,1,0.10195716470479965,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.060885991901159286,0.5,0.0,0.0,0.5,0.0
1,0,0,1,1,0,0.005195602308958769,0.0,0.0,0.5,0.5,0.0
1,2,0,0,0,0,0.031263016164302826,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.125589519739151,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.22610510885715485,0.5,0.0,0.0,0.0,0.5
1,1,0,0,0,1,0.23340730369091034,0.5,0.0,0.0,0.0,0.5
1,1,0,0,1,0,0.09061677008867264,0.5,0.0,0.0,0.5,0.0
1,1,0,0,0,1,0.07359332591295242,0.5,0.0,0.0,0.0,0.5
1,1,1,0,0,0,0.009685598313808441,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.09391997009515762,1.0,0.0,0.0,0.0,0.0
1,1,0,0,0,1,0.1735827624797821,0.5,0.0,0.0,0.0,0.5
1,1,0,0,0,1,0.15339626371860504,0.5,0.0,0.0,0.0,0.5
1,2,0,0,0,0,0.2215563952922821,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.07770253717899323,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.015635233372449875,0.0,0.5,0.5,0.0,0.0
1,0,0,0,2,0,-0.03973418101668358,0.0,0.0,0.0,1.0,0.0
1,2,0,0,0,0,-0.002585008041933179,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.1084260568022728,1.0,0.0,0.0,0.0,0.0
1,0,1,1,0,0,0.04364749416708946,0.0,0.5,0.5,0.0,0.0
1,1,0,0,1,0,0.16724605858325958,0.5,0.0,0.0,0.5,0.0
1,1,1,0,0,0,0.4565408229827881,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.0432121679186821,1.0,0.0,0.0,0.0,0.0
1,2,0,0,0,0,0.061178870499134064,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.06077509745955467,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.10587054491043091,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,0.04796919226646423,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,0.10471460968255997,1.0,0.0,0.0,0.0,0.0
1,1,1,0,0,0,0.10925591737031937,0.5,0.5,0.0,0.0,0.0
1,2,0,0,0,0,0.18373212218284607,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.02879895456135273,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.10128285735845566,1.0,0.0,0.0,0.0,0.0
1,1,0,1,0,0,-0.024834226816892624,0.5,0.0,0.5,0.0,0.0
1,2,0,0,0,0,-0.02183586359024048,1.0,0.0,0.0,0.0,0.0
1,1,0,0,1,0,0.3504405617713928,0.5,0.0,0.0,0.5,0.0
1,0,1,1,0,0,0.13035252690315247,0.0,0.5,0.5,0.0,0.0
1,1,0,0,1,0,0.14778047800064087,0.5,0.0,0.0,0.5,0.0
1,2,0,0,0,0,0.14874979853630066,1.0,0.0,0.0,0.0,0.0
