isDGA,length,digits,entropy,vowel-cons,ngrams
1,17,0,3.734521664779752,0.5454545454545454,1218.012254901961
1,11,0,2.9139770731827523,0.5714285714285714,1159.8107744107745
1,13,0,3.5465935642949384,0.3,900.6670551670551
1,12,0,3.4182958340544896,0.2,806.9368686868687
1,12,0,2.918295834054489,0.2,855.7136363636364
1,13,0,3.238901256602631,0.3,838.4007381507381
1,14,0,3.378783493486176,0.07692307692307693,579.3040293040293
1,15,0,3.323231428797621,0.36363636363636365,878.7980463980465
1,8,0,2.75,1.0,1545.5674603174602
1,26,0,3.902174814211727,0.3333333333333333,666.6611538461538
1,9,0,2.94770277922009,0.5,1359.311507936508
1,13,0,3.3927474104487847,0.08333333333333333,757.9182206682207
1,31,0,4.082597923010943,0.19230769230769232,831.4456556667902
1,26,0,3.854285871987245,0.5,723.8042307692308
1,32,0,3.401210641914682,0.7777777777777778,583.2049731182796
1,15,0,3.1898980954642875,0.5,633.1379731379732
1,12,0,3.084962500721156,0.5,915.8363636363637
1,15,0,3.0565647621309537,0.15384615384615385,687.0067155067154
1,24,0,3.4906015629507228,0.2,875.3907553798858
1,15,0,3.32323142879762,0.5,1176.9039072039072
1,15,0,3.189898095464287,0.25,681.0312576312576
1,25,0,3.9434651896016466,0.15384615384615385,537.0316666666666
1,25,0,3.9736606896881845,1.0,781.1693478260869
1,32,0,3.516126767019874,1.25,429.23219086021504
1,10,0,2.7219280948873625,0.42857142857142855,1677.5148148148148
1,15,0,3.32323142879762,0.0,689.3825396825397
1,23,0,3.675310868912364,0.2777777777777778,1024.2335152769936
1,26,0,4.103909910282363,0.35714285714285715,771.453547008547
1,14,0,3.3248629576173574,0.16666666666666666,750.753663003663
1,26,0,3.921029621737614,0.18181818181818182,390.5969230769231
1,9,0,2.6416041678685933,0.5,1111.4345238095239
1,9,0,2.6416041678685933,0.5,1457.2612433862432
1,32,0,3.4401204074720737,0.0,224.1051747311828
1,14,0,3.3787834934861767,0.4,803.724358974359
1,14,0,3.128085278891395,0.16666666666666666,814.245115995116
1,25,0,4.243856189774723,0.2857142857142857,631.5363285024155
1,17,0,3.5280643115840498,0.4166666666666667,1049.252859477124
1,12,0,3.0220552088742,0.5,834.0747474747476
1,13,0,2.931208948910323,0.0,1031.7037684537684
1,12,0,3.418295834054489,0.3333333333333333,828.4151515151515
1,20,0,3.7841837197791888,0.3333333333333333,1021.6414230019494
1,25,0,4.133660689688185,0.5454545454545454,767.4638405797101
1,15,0,3.773557262275185,0.25,959.4318681318682
1,8,0,2.75,0.14285714285714285,919.7619047619047
1,8,0,2.75,0.3333333333333333,1332.7083333333333
1,26,0,3.7671834678914604,0.1875,665.5174358974358
1,32,0,3.382048827786958,0.0,145.50604838709677
1,10,0,2.4464393446710155,0.25,1735.8805555555557
1,8,0,2.25,0.6,1364.906746031746
1,28,0,3.740415529881632,0.4,461.0771604938272
1,13,0,3.0269868333592873,0.18181818181818182,743.8850038850038
1,11,0,3.095795255000934,0.0,1047.1734006734007
1,32,0,3.6556390622295662,0.5714285714285714,351.773185483871
1,32,0,3.7067475629608073,0.2727272727272727,430.7917786738351
1,32,0,3.7621987351738495,0.25,328.31149193548384
1,19,0,3.7216117239699,0.35714285714285715,1047.6589840614608
1,32,0,3.569548827786958,0.6,618.3182571684588
1,12,0,3.084962500721156,0.3333333333333333,1057.169696969697
1,24,0,4.334962500721156,0.5454545454545454,691.8321805006589
1,12,0,3.418295834054489,0.3333333333333333,763.7388888888889
1,15,0,3.640223928941851,0.36363636363636365,1070.3380952380953
1,14,0,3.3787834934861767,0.4,1082.5839438339437
1,32,0,3.2998008763572906,2.0,784.6380152329749
1,13,0,2.6612262562697895,0.3,1092.69560994561
1,27,0,4.032303242743953,0.25,717.2901234567902
1,14,0,3.378783493486176,0.07692307692307693,558.4890109890109
1,12,0,3.2516291673878226,0.0,479.4419191919192
1,13,0,3.3927474104487847,0.18181818181818182,926.2319347319349
1,32,0,3.7806390622295667,0.36363636363636365,511.7319444444445
1,15,0,3.3232314287976203,0.25,767.9991452991453
1,14,0,3.2359263506290326,0.16666666666666666,655.3583638583639
1,32,0,3.5397170014624826,0.875,696.6794578853046
1,13,0,3.238901256602631,0.3,1167.905982905983
1,15,0,3.1068905956085184,0.15384615384615385,638.9570207570208
1,9,0,3.169925001442312,0.8,1468.2638888888887
1,14,0,3.09306920777189,0.16666666666666666,1061.2527472527474
1,25,0,3.9736606896881845,0.25,1131.8000966183574
1,32,0,3.5581573285181993,0.4444444444444444,433.43985215053766
1,12,0,3.418295834054489,0.5,1069.0570707070708
1,12,0,3.418295834054489,0.09090909090909091,925.2050505050506
1,12,0,2.584962500721156,0.3333333333333333,1126.0191919191918
1,14,0,3.3248629576173574,0.07692307692307693,765.5827228327229
1,9,0,2.725480556997868,0.5,1616.278439153439
1,12,0,3.0220552088742005,0.3333333333333333,974.0323232323234
1,32,0,3.390319531114783,1.2857142857142858,665.8814516129032
1,12,0,3.0220552088742,0.5,1011.0449494949494
1,14,0,3.2359263506290334,0.4,1004.970695970696
1,25,0,3.943465189601646,0.0,505.42722222222227
1,10,0,3.321928094887362,0.6666666666666666,1353.3342592592592
1,9,0,2.725480556997868,0.0,520.324074074074
1,26,0,3.7483286603655737,0.13333333333333333,447.1292735042735
1,15,0,3.906890595608518,0.25,958.8021978021978
1,14,0,3.521640636343319,0.16666666666666666,653.8205128205128
1,24,0,3.636842188131012,0.058823529411764705,551.1437198067632
1,12,0,3.2516291673878226,0.2,814.40101010101
1,15,0,3.3232314287976203,0.07142857142857142,516.9444444444445
1,15,0,3.189898095464287,0.15384615384615385,865.218315018315
1,26,0,3.8402655651949265,0.16666666666666666,422.22512820512816
1,10,0,3.321928094887362,0.42857142857142855,1226.1472222222221
1,27,0,3.750464706653701,0.16666666666666666,350.182962962963
1,12,0,3.084962500721156,0.2,1080.7151515151515
1,15,0,3.373557262275185,0.0,661.584126984127
1,14,0,3.378783493486176,0.16666666666666666,801.2582417582418
1,25,0,4.243856189774723,0.2727272727272727,469.1107729468599
1,25,0,3.973660689688185,0.2,429.61055555555555
1,8,0,2.75,0.3333333333333333,768.6666666666666
1,15,0,3.323231428797621,0.0,415.00048840048845
1,15,0,3.5068905956085183,0.36363636363636365,1103.7467643467644
1,27,0,3.8841550945958048,0.35,728.4022792022793
1,26,0,3.9500637564362093,0.15384615384615385,684.0692307692308
1,13,0,3.180832987205441,0.18181818181818182,1187.8986013986016
1,32,0,3.6761085007312415,0.5,233.76041666666666
1,10,0,2.9219280948873623,1.0,1271.4296296296295
1,15,0,3.506890595608518,0.6666666666666666,1154.0434676434677
1,32,0,3.7417292966721747,0.2222222222222222,339.838373655914
1,28,0,3.9946803684089085,0.3333333333333333,682.2423687423687
1,13,0,3.238901256602631,0.4444444444444444,910.6921134421135
1,15,0,3.1898980954642875,0.07142857142857142,787.1562881562882
1,16,0,3.202819531114783,0.45454545454545453,1015.0035714285714
1,15,0,3.1898980954642875,0.07142857142857142,767.5163614163615
1,13,0,3.7004397181410926,0.08333333333333333,750.7558275058276
1,15,0,3.456564762130954,0.36363636363636365,984.2595848595848
1,7,0,2.807354922057604,0.16666666666666666,1007.463492063492
1,17,0,3.8521687236032816,0.21428571428571427,735.4425653594772
1,14,0,3.378783493486176,0.5555555555555556,972.1315628815628
1,8,0,3.0,1.0,1487.6130952380952
1,17,0,3.5724694587701364,0.4166666666666667,872.3852124183005
1,13,0,3.238901256602631,0.08333333333333333,868.6346153846154
1,32,0,3.453626767019874,0.0,220.2143817204301
1,25,0,4.213660689688185,0.1875,660.5519082125604
1,27,0,4.310443057719026,0.45454545454545453,454.1886229819563
1,12,0,3.4182958340544896,0.3333333333333333,779.2247474747475
1,15,0,3.506890595608518,0.15384615384615385,754.4218559218558
1,9,0,3.169925001442312,0.2857142857142857,1403.0912698412696
1,25,0,4.103465189601645,0.125,449.21000000000004
1,15,0,3.3232314287976203,0.36363636363636365,971.3118437118437
1,12,0,3.2516291673878226,0.5,1098.9762626262627
1,25,0,4.053660689688185,0.25,843.1405314009662
1,9,0,2.94770277922009,0.5,1273.9080687830688
1,12,0,3.2516291673878226,0.3333333333333333,953.3606060606061
1,15,0,3.189898095464287,0.5,900.2152625152626
1,32,0,3.827819531114783,0.4,485.50342741935486
1,15,0,2.9735572622751847,0.07142857142857142,776.9681318681319
1,15,0,3.6402239289418516,0.36363636363636365,839.0321123321124
1,32,0,3.819548827786958,0.4444444444444444,466.6239919354839
1,12,0,3.0220552088742,0.0,927.6459595959597
1,18,0,3.8365916681089787,0.125,744.2570806100217
1,12,0,3.418295834054489,0.5,961.6535353535354
1,32,0,3.688307235905091,0.5,330.72345430107526
1,9,0,3.169925001442312,0.5,1090.241402116402
1,13,0,3.238901256602631,0.3,888.5697358197358
1,26,0,4.056020968057881,0.23076923076923078,439.4072222222222
1,26,0,4.103909910282363,0.11764705882352941,487.541623931624
1,26,0,3.671405583442497,0.4444444444444444,1050.3574786324787
1,19,0,3.471354487013928,0.46153846153846156,1099.882926269923
1,13,0,3.546593564294939,0.3,795.3929681429681
1,25,0,4.293660689688185,0.3333333333333333,547.6206038647343
1,12,0,3.418295834054489,0.3333333333333333,1220.0873737373738
1,12,0,3.418295834054489,0.09090909090909091,690.3878787878788
1,26,0,4.026986833359286,0.2,636.1416239316239
1,13,0,2.9312089489103235,0.4444444444444444,1238.0928515928515
1,12,0,3.188721875540867,0.7142857142857143,1034.19898989899
1,14,0,3.2359263506290326,0.5555555555555556,1162.7591575091576
1,11,0,3.459431618637298,0.375,1182.1952861952861
1,26,0,4.056020968057881,0.21428571428571427,680.2579914529914
1,13,0,3.3927474104487847,0.3,969.7443667443667
1,13,0,3.238901256602631,0.18181818181818182,761.8655788655788
1,13,0,3.238901256602631,0.08333333333333333,521.8482905982906
1,21,0,4.106603137064473,0.5,985.0747702589807
1,32,0,3.676108500731241,0.5,331.57358870967744
1,9,0,3.169925001442312,0.5,1112.207671957672
1,32,0,3.651210641914682,0.36363636363636365,444.3649641577061
1,13,0,3.238901256602631,0.18181818181818182,602.0639083139083
1,15,0,3.3232314287976203,0.5,1250.1942612942614
1,13,0,3.5465935642949384,0.18181818181818182,845.2012432012433
1,30,0,3.8314018453921714,0.2,819.6672413793103
1,16,0,3.75,0.45454545454545453,1090.4019841269842
1,15,0,3.3232314287976203,0.25,871.7855921855921
1,24,0,3.9701755214643453,0.2,997.6750658761529
1,8,0,3.0,0.6,1148.9444444444446
1,10,0,2.846439344671015,0.42857142857142855,1750.2518518518518
1,27,0,4.208410187268527,0.46153846153846156,793.171339031339
1,16,0,3.327819531114783,0.6,1067.6599206349206
1,26,0,4.05602096805788,0.1875,446.95282051282044
1,13,0,3.5465935642949384,0.3,768.2911810411811
1,24,0,4.0220552088742005,0.3333333333333333,784.3737922705315
1,15,0,3.5068905956085183,0.15384615384615385,713.0700854700854
1,9,0,2.9477027792200903,0.2857142857142857,1210.1025132275133
1,26,0,4.026986833359286,0.125,512.2013247863248
1,14,0,2.950212064914747,0.07692307692307693,1049.28663003663
1,12,0,3.2516291673878226,0.7142857142857143,1116.0964646464647
1,32,0,3.667837797403416,1.0,419.21740591397844
1,13,0,3.085055102756477,0.18181818181818182,786.8280885780887
1,14,0,3.2359263506290334,0.2727272727272727,1139.0045787545787
1,13,0,3.238901256602631,0.18181818181818182,930.4957264957266
1,26,0,4.132944044980958,0.07692307692307693,500.840811965812
1,24,0,4.251629167387823,0.14285714285714285,750.439503732982
1,32,0,3.4917292966721747,1.25,361.6858198924731
1,26,0,3.53641423712223,0.18181818181818182,792.6919658119659
1,15,0,3.373557262275185,0.15384615384615385,871.1533577533578
1,15,0,3.589898095464287,0.25,1018.1760683760684
1,13,0,3.085055102756477,0.4444444444444444,855.9104506604507
1,20,0,3.7841837197791888,0.1111111111111111,801.0122807017545
1,10,0,2.721928094887362,0.6666666666666666,1709.5898148148146
1,8,0,2.5,0.3333333333333333,1585.0892857142856
1,11,0,2.9139770731827523,0.375,1162.5828282828281
1,14,0,3.2359263506290326,0.4,1256.6736874236874
1,10,0,2.721928094887362,0.6666666666666666,1457.037962962963
1,32,0,3.6556390622295662,1.0,551.944108422939
1,12,0,3.2516291673878226,0.3333333333333333,1155.4247474747474
1,14,0,3.378783493486176,0.4,1221.1639194139193
1,32,0,3.542837797403416,0.5,662.2605734767025
1,12,0,3.2516291673878226,0.2,740.3353535353535
1,12,0,3.584962500721156,0.2,1017.8020202020202
1,26,0,4.008132025833399,0.35714285714285715,583.0819230769231
1,15,0,3.373557262275185,0.07142857142857142,702.918437118437
1,32,0,3.6914280318460246,0.4,481.66214157706094
1,24,0,4.001629167387823,0.4117647058823529,938.0252525252525
1,26,0,3.9462227768165983,0.3333333333333333,692.5474358974358
1,14,0,3.3787834934861767,0.16666666666666666,777.9990842490843
1,12,0,3.4182958340544896,0.3333333333333333,875.6333333333333
1,15,0,3.056564762130954,0.25,1001.7294261294261
1,27,0,4.088220835496803,0.2857142857142857,600.767331433998
1,13,0,3.180832987205441,0.4444444444444444,982.7595182595182
1,24,0,4.251629167387823,0.45454545454545453,562.1050724637681
1,14,0,3.6644977792004623,0.5555555555555556,1064.72557997558
1,12,0,2.8553885422075336,0.3333333333333333,937.7797979797979
1,13,0,3.238901256602631,0.18181818181818182,1100.1301476301476
1,26,0,3.623516641218015,0.3076923076923077,558.686623931624
1,25,0,3.753269689515107,0.25,976.2464734299516
1,24,0,4.136842188131012,0.2727272727272727,469.864844093105
1,26,0,4.0269868333592855,0.3333333333333333,563.0594017094018
1,32,0,3.7264097655573916,0.375,364.8898073476703
1,26,0,3.9979526986606904,0.23809523809523808,955.452094017094
1,25,0,4.023465189601646,0.06666666666666667,295.01166666666666
1,13,0,3.334679141051595,0.08333333333333333,1024.4118104118104
1,13,0,3.5465935642949384,0.08333333333333333,707.3966588966588
1,25,0,4.133660689688186,0.3333333333333333,605.9977777777777
1,15,0,3.32323142879762,0.15384615384615385,817.2565323565324
1,9,0,2.94770277922009,0.2857142857142857,1240.2705026455026
1,12,0,3.2516291673878226,0.3333333333333333,1168.0035353535354
1,25,0,3.8438561897747237,0.23076923076923078,498.0757729468599
1,24,0,4.16829583405449,0.15384615384615385,513.8135155906895
1,9,0,2.94770277922009,0.8,1487.5191798941798
1,12,0,3.0220552088742005,0.3333333333333333,1086.4171717171719
1,25,0,3.973660689688185,0.3157894736842105,746.1357246376812
1,22,0,3.970573095811684,0.2222222222222222,739.7607503607504
1,17,0,3.734521664779752,0.21428571428571427,804.0007352941178
1,14,0,3.09306920777189,0.16666666666666666,864.0528083028083
1,11,0,3.277613436819116,0.5714285714285714,1243.0218855218857
1,18,0,3.30827083453526,0.058823529411764705,513.718954248366
1,11,0,3.277613436819116,0.2222222222222222,782.6380471380471
1,26,0,4.056020968057881,0.16666666666666666,582.2373076923077
1,25,0,4.103465189601646,0.45454545454545453,742.9922946859903
1,13,0,3.5465935642949384,0.18181818181818182,860.9401709401709
1,24,0,3.688721875540868,0.2,748.8589701361442
1,28,0,4.110577243331642,0.21739130434782608,812.717270383937
1,8,0,2.5,0.3333333333333333,874.4503968253968
1,26,0,4.0748757755837675,0.3333333333333333,701.9359829059828
1,8,0,2.75,0.6,1315.7837301587301
1,9,0,2.94770277922009,0.8,674.1541005291004
1,25,0,4.323856189774723,0.3333333333333333,576.6919565217391
1,9,0,2.9477027792200903,0.5,1362.5588624338623
1,15,0,3.5898980954642865,0.15384615384615385,654.9496947496947
1,14,0,3.8073549220576055,0.4,1001.8189865689866
1,13,0,3.3927474104487847,0.625,1096.0631313131314
1,13,0,3.5465935642949384,0.0,864.739898989899
1,13,0,3.3927474104487847,0.08333333333333333,847.737567987568
1,25,0,4.083856189774724,0.23076923076923078,519.7758937198067
1,32,0,3.526210641914682,0.3333333333333333,256.68548387096774
1,27,0,4.134336113194453,0.45454545454545453,637.6306172839506
1,25,0,4.243856189774723,0.1875,685.0319565217392
1,18,0,3.1971597234241487,0.2857142857142857,825.1828703703704
1,9,0,3.169925001442312,0.5,1570.5621693121693
1,9,0,2.6416041678685933,0.2857142857142857,1703.0873015873015
1,8,0,2.75,0.3333333333333333,1071.9583333333333
1,21,0,3.689703732199547,0.3125,657.9789891395154
1,28,0,3.7264741182543757,1.0,629.2550196716863
1,14,0,2.9852281360342525,0.07692307692307693,703.0146520146521
1,14,0,3.521640636343319,0.07692307692307693,917.4600122100123
1,32,0,3.5121987351738495,0.1,288.32627688172045
1,27,0,4.236368983644952,0.0625,360.5902184235518
1,27,0,3.85619629821938,0.125,860.6665147198481
1,27,0,3.9302703722934544,0.0625,514.5860208926875
1,15,0,3.323231428797621,0.5,1041.078021978022
1,15,0,3.6402239289418516,0.36363636363636365,982.9678876678876
1,7,0,2.128085278891394,0.16666666666666666,528.6301587301588
1,27,0,3.49562824290421,0.5,947.129534662868
1,12,0,3.188721875540867,0.7142857142857143,1051.1121212121213
1,26,0,3.9021748142117274,0.23076923076923078,429.9811538461538
1,12,0,3.418295834054489,0.3333333333333333,1119.4823232323233
1,13,0,3.3927474104487847,0.08333333333333333,718.1004273504273
1,32,0,3.6761085007312415,1.0,470.0651433691756
1,9,0,2.94770277922009,0.5,782.8287037037038
1,15,0,3.4565647621309536,0.07142857142857142,721.6984126984127
1,12,0,3.0220552088742,0.09090909090909091,731.3787878787879
1,13,0,3.238901256602631,0.4444444444444444,896.9135586635585
1,25,0,4.213660689688184,0.15384615384615385,525.0675603864735
1,15,0,3.3232314287976212,0.875,1198.3590964590965
1,27,0,3.880456373480625,0.0625,510.2621842355175
1,13,0,3.3927474104487847,0.18181818181818182,1006.4368686868687
1,27,0,3.778423503030126,0.3076923076923077,528.3128015194682
1,24,0,3.8239348962840567,0.14285714285714285,368.82065217391306
1,27,0,4.102678595702848,0.21428571428571427,448.4012345679012
1,8,0,2.75,1.0,1454.5079365079364
1,15,0,3.4565647621309536,0.875,1132.650305250305
1,13,0,2.9312089489103235,0.3,846.4401709401709
1,32,0,3.4139097655573916,0.3076923076923077,666.3930107526882
1,11,0,2.8453509366224368,0.0,502.8
1,32,0,3.5550365325772657,0.3,355.5118503584229
1,12,0,3.188721875540867,0.2,612.0767676767676
1,25,0,4.133660689688185,0.2857142857142857,791.4337198067633
1,12,0,3.0220552088742,0.2,1064.5388888888888
1,10,0,2.9219280948873623,0.6666666666666666,1754.086111111111
1,32,0,3.757048827786958,0.7142857142857143,502.2950268817204
1,14,0,3.3787834934861767,0.2727272727272727,909.3211233211233
1,25,0,3.783465189601646,0.2727272727272727,511.5014009661836
1,32,0,3.819548827786958,0.8333333333333334,493.153561827957
1,27,0,4.106377316818028,0.058823529411764705,522.1239316239315
1,32,0,3.7303377974034158,0.5,417.6963933691756
1,12,0,3.2516291673878226,0.5,1139.550505050505
1,9,0,2.725480556997868,0.5,1498.3452380952383
1,19,0,3.616348566075163,0.9,1337.2465313610826
1,25,0,4.083856189774723,0.2,750.9471014492752
1,15,0,3.5068905956085183,0.07142857142857142,749.250061050061
1,13,0,3.3927474104487847,0.08333333333333333,676.267871017871
1,14,0,3.3248629576173565,0.2727272727272727,828.5137362637362
1,15,0,3.3735572622751846,0.25,951.9576312576313
1,12,0,3.0220552088742,0.2,765.3833333333333
1,10,0,3.321928094887362,0.6666666666666666,1259.000925925926
1,27,0,4.3565583354166755,0.42857142857142855,666.8445014245015
1,27,0,3.9861879650463043,0.2857142857142857,833.287844254511
1,12,0,3.188721875540867,0.2,822.7015151515152
1,8,0,2.5,0.6,1029.7757936507935
1,26,0,3.997952698660691,0.10526315789473684,561.2661538461538
1,17,0,3.454822399946607,0.3076923076923077,840.7403594771241
1,12,0,3.2516291673878226,0.5,861.2454545454544
1,26,0,4.008132025833399,0.2,687.5665384615385
1,15,0,3.456564762130954,0.6666666666666666,1343.7960927960928
1,12,0,3.0220552088742,0.7142857142857143,1007.3545454545455
1,27,0,3.8804563734806248,0.07692307692307693,448.74547008547006
1,12,0,3.418295834054489,0.3333333333333333,881.560606060606
1,27,0,4.032303242743954,0.14285714285714285,472.7485660018994
1,25,0,4.083856189774724,0.0,457.5550966183575
1,27,0,4.254525464966176,0.125,560.3935232668566
1,13,0,3.3927474104487847,0.18181818181818182,864.9042346542346
1,8,0,2.75,0.3333333333333333,1232.7777777777778
1,13,0,3.5465935642949384,0.3,1085.3212898212898
1,14,0,3.3248629576173574,0.16666666666666666,656.6691086691087
1,13,0,2.9312089489103235,0.18181818181818182,1029.240093240093
1,11,0,2.8453509366224368,0.0,902.9542087542087
1,27,0,4.208410187268527,0.42105263157894735,1000.9746438746439
1,15,0,3.323231428797621,0.5,1231.4603174603174
1,25,0,4.053660689688185,0.5454545454545454,887.5492512077295
1,15,0,3.4565647621309536,0.15384615384615385,956.3227106227106
1,9,0,2.725480556997868,0.8,1673.2063492063492
1,13,0,3.238901256602631,0.18181818181818182,783.921522921523
1,9,0,2.94770277922009,0.2857142857142857,1132.146164021164
1,25,0,3.9434651896016457,0.36363636363636365,590.0268357487922
1,9,0,3.169925001442312,0.8,1628.188492063492
1,10,0,3.121928094887362,0.6666666666666666,1258.137037037037
1,25,0,4.293660689688185,0.05263157894736842,474.5938888888889
1,27,0,4.088220835496803,0.3333333333333333,318.2526495726496
1,12,0,3.084962500721156,0.2,720.1787878787878
1,27,0,4.106377316818028,0.2857142857142857,488.1705792972459
1,14,0,3.182005814760214,0.0,608.9548229548229
1,14,0,3.521640636343319,0.75,1217.0747863247864
1,22,0,3.6978458230844122,0.1,619.1943001443002
1,32,0,3.5428377974034158,0.42857142857142855,399.226814516129
1,9,0,2.94770277922009,0.5,1360.0879629629628
1,32,0,3.652518266288633,1.0,392.2110215053763
1,15,0,3.189898095464287,0.07142857142857142,1066.7231990231992
1,13,0,3.238901256602631,0.3,1047.0563325563326
1,12,0,3.2516291673878226,0.3333333333333333,913.9333333333334
1,25,0,3.9736606896881845,0.23076923076923078,630.363574879227
1,29,0,4.142295219190901,0.16,848.8153469561515
1,16,0,3.5,0.23076923076923078,828.6763888888889
1,24,0,3.8239348962840567,0.2631578947368421,962.4267127799736
1,14,0,3.2359263506290334,0.0,673.2435897435897
1,12,0,3.4182958340544896,0.3333333333333333,914.1888888888889
1,15,0,3.456564762130954,0.25,749.3032967032968
1,23,0,3.6539967386657093,0.35294117647058826,1025.976598280946
1,13,0,3.085055102756477,0.3,1131.0429292929293
1,8,0,2.75,0.6,1310.938492063492
1,12,0,3.2516291673878226,0.09090909090909091,607.3232323232323
1,32,0,3.350909377088532,1.0,306.6975806451613
1,15,0,3.5898980954642865,0.07142857142857142,632.5478632478632
1,15,0,3.5068905956085183,0.07142857142857142,474.4827838827839
1,12,0,3.418295834054489,0.09090909090909091,853.6838383838384
1,9,0,2.94770277922009,0.5,1451.5224867724867
1,12,0,2.792481250360578,0.3333333333333333,1103.0580808080808
1,12,0,3.084962500721156,0.2,707.15
1,13,0,3.3927474104487847,0.4444444444444444,841.8589743589743
1,15,0,3.506890595608519,0.5,992.2905982905983
1,15,0,3.5068905956085183,0.36363636363636365,799.5831501831502
1,15,0,3.4565647621309536,0.5,906.1681318681318
1,23,0,3.7950885863977324,0.21052631578947367,803.5371729719556
1,18,0,3.6143694458867563,0.2857142857142857,1184.98924291939
1,9,0,2.94770277922009,0.5,1280.0734126984128
1,27,0,4.032303242743954,0.45454545454545453,581.3138651471985
1,13,0,3.085055102756477,0.18181818181818182,637.025641025641
1,13,0,3.3927474104487847,0.4444444444444444,1127.937257187257
1,13,0,3.238901256602631,0.3,1043.0540015540016
1,27,0,4.0141467614227295,0.45454545454545453,564.9898575498576
1,13,0,3.5465935642949384,0.625,1047.6334498834499
1,13,0,3.5465935642949384,0.08333333333333333,806.2400932400932
